Dataset Mode,Feature,Value,Count,Percent
gdsc_metadata_only,TARGET_PATHWAY,DNA replication,17649,7.291920589997314
gdsc_metadata_only,TARGET_PATHWAY,"Other, kinases",17277,7.138223810605904
gdsc_metadata_only,TARGET_PATHWAY,ERK MAPK signaling,13350,5.515731195901419
gdsc_metadata_only,TARGET_PATHWAY,Genome integrity,12221,5.049269733716198
gdsc_metadata_only,TARGET_PATHWAY,Cell cycle,11620,4.800958539054269
gdsc_metadata_only,TARGET_PATHWAY,Apoptosis regulation,10828,4.47373313776933
gdsc_metadata_only,TARGET_PATHWAY,Chromatin histone methylation,10612,4.384489846509802
gdsc_metadata_only,TARGET_PATHWAY,RTK signaling,10573,4.368376474476832
gdsc_metadata_only,TARGET_PATHWAY,Chromatin other,8576,3.543289193711653
gdsc_metadata_only,TARGET_PATHWAY,Chromatin histone acetylation,8162,3.37223955213089
gdsc_metadata_only,TARGET_PATHWAY,WNT signaling,7631,3.1528497944512157
gdsc_metadata_only,TARGET_PATHWAY,Protein stability and degradation,7087,2.928088912760551
gdsc_metadata_only,TARGET_PATHWAY,EGFR signaling,6734,2.7822422376928957
gdsc_metadata_only,TARGET_PATHWAY,Mitosis,6453,2.6661433263784162
gdsc_metadata_only,TARGET_PATHWAY,IGF1R signaling,5512,2.2773565806598217
gdsc_metadata_only,TARGET_PATHWAY,Metabolism,4802,1.984010576982668
gdsc_metadata_only,TARGET_PATHWAY,Hormone-related,3820,1.5782841324601813
gdsc_metadata_only,TARGET_PATHWAY,p53 pathway,3776,1.560104943499907
gdsc_metadata_only,TARGET_PATHWAY,Cytoskeleton,3387,1.3993843865556634
gdsc_metadata_only,TARGET_PATHWAY,JNK and p38 signaling,1905,0.7870762493027869
gdsc_metadata_only,TARGET_PATHWAY,ABL signaling,955,0.3945710331150453
gdsc_metadata_plus_expression,TCGA_DESC,UNCLASSIFIED,45038,19.020148569835847
gdsc_metadata_plus_expression,TCGA_DESC,LUAD,15473,6.534454434501312
gdsc_metadata_plus_expression,TCGA_DESC,SCLC,13032,5.503587551891752
gdsc_metadata_plus_expression,TCGA_DESC,BRCA,12750,5.3844951877393985
gdsc_metadata_plus_expression,TCGA_DESC,SKCM,12277,5.184740974107969
gdsc_metadata_plus_expression,TCGA_DESC,COREAD,12077,5.100278304496371
gdsc_metadata_plus_expression,TCGA_DESC,HNSC,9358,3.9520083111266895
gdsc_metadata_plus_expression,TCGA_DESC,ESCA,9126,3.8540316143772353
gdsc_metadata_plus_expression,TCGA_DESC,GBM,8204,3.4646587074677666
gdsc_metadata_plus_expression,TCGA_DESC,OV,7802,3.294888741548454
gdsc_metadata_plus_expression,TCGA_DESC,DLBC,7621,3.218450025549958
gdsc_metadata_plus_expression,TCGA_DESC,PAAD,7513,3.1728401839596945
gdsc_metadata_plus_expression,TCGA_DESC,KIRC,7282,3.0752858005582984
gdsc_metadata_plus_expression,TCGA_DESC,NB,6931,2.927053815389943
gdsc_metadata_plus_expression,TCGA_DESC,ALL,6436,2.718008708101237
gdsc_metadata_plus_expression,TCGA_DESC,LAML,6209,2.6221435780920728
gdsc_metadata_plus_expression,TCGA_DESC,STAD,5880,2.4832024865809936
gdsc_metadata_plus_expression,TCGA_DESC,MESO,5561,2.348484528550494
gdsc_metadata_plus_expression,TCGA_DESC,BLCA,4724,1.9950082562259546
gdsc_metadata_plus_expression,TCGA_DESC,MM,4598,1.9417967743706477
gdsc_metadata_plus_expression,TCGA_DESC,LIHC,4164,1.758512781313479
gdsc_metadata_plus_expression,TCGA_DESC,LUSC,3863,1.6313964635480234
gdsc_metadata_plus_expression,TCGA_DESC,THCA,3857,1.6288625834596755
gdsc_metadata_plus_expression,TCGA_DESC,CESC,3631,1.5334197667985692
gdsc_metadata_plus_expression,TCGA_DESC,LGG,3617,1.5275073799257572
gdsc_metadata_plus_expression,TCGA_DESC,LCML,2611,1.1026601517794172
gdsc_metadata_plus_expression,TCGA_DESC,UCEC,2512,1.060851130321676
gdsc_metadata_plus_expression,TCGA_DESC,PRAD,1676,0.7077971713451947
gdsc_metadata_plus_expression,TCGA_DESC,MB,1072,0.4527199091181675
gdsc_metadata_plus_expression,TCGA_DESC,Unknown,888,0.37501425307549696
gdsc_metadata_plus_expression,TCGA_DESC,CLL,550,0.23227234143189562
gdsc_metadata_plus_expression,TCGA_DESC,ACC,279,0.11782542410817978
gdsc_metadata_plus_expression,TCGA_DESC,OTHER,179,0.07559408930238058
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,lung_NSCLC,26619,11.241559011955692
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,urogenital_system,25163,10.626670777183254
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,leukemia,20125,8.49905612966709
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,aero_dig_tract,18583,7.847848946961666
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,lymphoma,16210,6.845699372020052
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,lung_SCLC,13212,5.579603954542192
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,breast,13032,5.503587551891752
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,nervous_system,12714,5.369291907209312
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,skin,12456,5.260335063410349
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,large_intestine,12257,5.176294707146808
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,digestive_system,10735,4.533533791402545
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,bone,9460,3.9950842726286053
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,Unknown,8906,3.7611226778044773
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,kidney,7840,3.310936648774658
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,pancreas,7617,3.2167607721577256
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,neuroblastoma,6931,2.927053815389943
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,soft_tissue,5008,2.114945247074424
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,myeloma,4598,1.9417967743706477
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,thyroid,3579,1.5114594726995536
gdsc_metadata_plus_expression,GDSC Tissue descriptor 1,lung,1746,0.7373591057092541
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_adenocarcinoma,15932,6.7282962612599295
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_small_cell_carcinoma,13212,5.579603954542192
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,breast,13032,5.503587551891752
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,large_intestine,12257,5.176294707146808
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,melanoma,11917,5.032708168807091
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,glioma,11642,4.916571998091144
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,ovary,10070,4.25269541494398
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,head and neck,9457,3.993817332584431
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,oesophagus,9126,3.8540316143772353
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,Unknown,8906,3.7611226778044773
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,B_cell_lymphoma,7621,3.218450025549958
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,pancreas,7617,3.2167607721577256
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,kidney,7561,3.1931112246664783
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,neuroblastoma,6931,2.927053815389943
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,stomach,5818,2.457019059001398
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,acute_myeloid_leukaemia,5752,2.42914637802957
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,ewings_sarcoma,5322,2.2475516383646337
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,Bladder,4266,1.801588742815394
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,liver,3909,1.650822877558691
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,cervix,3899,1.6465997440781108
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_squamous_cell_carcinoma,3863,1.6313964635480234
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_large cell,3630,1.532997453450511
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,Burkitt_lymphoma,3590,1.5161049195281915
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,thyroid,3579,1.5114594726995536
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,myeloma,3497,1.4768297781587982
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,B_cell_leukemia,3196,1.3497134603933427
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,endometrium,3070,1.2965019785380356
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lymphoblastic_leukemia,3064,1.2939680984496877
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,chronic_myeloid_leukaemia,2611,1.1026601517794172
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,osteosarcoma,2529,1.0680304572386619
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lymphoid_neoplasm other,2355,0.9945479346765713
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,soft_tissue_other,2303,0.9725876405775556
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,Hodgkin_lymphoma,2231,0.9421810795173803
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_not specified,2203,0.9303563057717565
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,rhabdomyosarcoma,2146,0.9062844449324511
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,prostate,2134,0.901216684755755
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lymphoblastic_T_cell_leukaemia,2092,0.8834795241373193
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,mesothelioma,1568,0.6621873297549316
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,haematopoietic_neoplasm other,1357,0.5730792133146952
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,chondrosarcoma,1197,0.5055090776254165
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,T_cell_leukemia,1115,0.47087938308466115
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,medulloblastoma,1072,0.4527199091181675
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,hairy_cell_leukaemia,1016,0.42907036162691997
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,biliary_tract,1008,0.42569185484245603
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,lung_NSCLC_carcinoid,991,0.41851252792547017
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,leukemia,744,0.3142011309551461
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,urogenital_system_other,718,0.3032209839056383
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,anaplastic_large_cell_lymphoma,692,0.2922408368561305
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,fibrosarcoma,559,0.2360731615644176
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,uterus,557,0.23522853486830161
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,skin_other,539,0.22762689460325772
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,testis,449,0.18961869327803843
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,bone_other,412,0.17399309939989274
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,adrenal_gland,279,0.11782542410817978
gdsc_metadata_plus_expression,GDSC Tissue descriptor 2,Lung_other,178,0.07517177595432259
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),Unknown,50155,21.18112597184859
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),LUAD,15303,6.462661165331453
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),SCLC,13212,5.579603954542192
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),BRCA,12750,5.3844951877393985
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),COAD/READ,12257,5.176294707146808
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),SKCM,11917,5.032708168807091
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),HNSC,9178,3.8759919084762515
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),ESCA,9126,3.8540316143772353
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),GBM,8204,3.4646587074677666
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),OV,7802,3.294888741548454
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),DLBC,7621,3.218450025549958
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),KIRC,7282,3.0752858005582984
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),PAAD,7083,2.991245444294758
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),NB,6931,2.927053815389943
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),ALL,6436,2.718008708101237
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),LAML,6029,2.5461271754416344
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),STAD,4889,2.064689958655523
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),MM,4598,1.9417967743706477
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),BLCA,4266,1.801588742815394
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),LIHC,3909,1.650822877558691
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),LUSC,3863,1.6313964635480234
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),CESC,3631,1.5334197667985692
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),THCA,3579,1.5114594726995536
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),LGG,3438,1.4519132906233767
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),UNABLE TO CLASSIFY,3064,1.2939680984496877
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),LCML,2611,1.1026601517794172
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),UCEC,2512,1.060851130321676
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),PRAD,1676,0.7077971713451947
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),MESO,1568,0.6621873297549316
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),MB,1072,0.4527199091181675
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),CLL,550,0.23227234143189562
gdsc_metadata_plus_expression,Cancer Type (matching TCGA label),ACC,279,0.11782542410817978
gdsc_metadata_plus_expression,Microsatellite instability Status (MSI),MSS/MSI-L,209677,88.5493958807556
gdsc_metadata_plus_expression,Microsatellite instability Status (MSI),MSI-H,15401,6.504047873441136
gdsc_metadata_plus_expression,Microsatellite instability Status (MSI),Unknown,11713,4.946556245803261
gdsc_metadata_plus_expression,Screen Medium,R,126948,53.61183490926598
gdsc_metadata_plus_expression,Screen Medium,D/F12,100937,42.62704241292955
gdsc_metadata_plus_expression,Screen Medium,Unknown,8906,3.7611226778044773
gdsc_metadata_plus_expression,Growth Properties,Adherent,165260,69.79150390006377
gdsc_metadata_plus_expression,Growth Properties,Suspension,55560,23.46372961810204
gdsc_metadata_plus_expression,Growth Properties,Unknown,8906,3.7611226778044773
gdsc_metadata_plus_expression,Growth Properties,Semi-Adherent,7065,2.983643804029714
gdsc_metadata_plus_expression,CNA,Y,226867,95.80896233387249
gdsc_metadata_plus_expression,CNA,Unknown,8906,3.7611226778044773
gdsc_metadata_plus_expression,CNA,N,1018,0.4299149883230359
gdsc_metadata_plus_expression,Gene Expression,Y,227885,96.23887732219552
gdsc_metadata_plus_expression,Gene Expression,Unknown,8906,3.7611226778044773
gdsc_metadata_plus_expression,Methylation,Y,222269,93.86716555950184
gdsc_metadata_plus_expression,Methylation,Unknown,8906,3.7611226778044773
gdsc_metadata_plus_expression,Methylation,N,5616,2.3717117626936837
gdsc_metadata_plus_expression,TARGET,Unknown,27068,11.43117770523373
gdsc_metadata_plus_expression,TARGET,"PARP1, PARP2",4575,1.9320835673653138
gdsc_metadata_plus_expression,TARGET,"MEK1, MEK2",4433,1.8721150719410786
gdsc_metadata_plus_expression,TARGET,TOP1,4236,1.7889193423736542
gdsc_metadata_plus_expression,TARGET,EGFR,3725,1.5731172215160203
gdsc_metadata_plus_expression,TARGET,"TNKS1, TNKS2",3589,1.5156826061801334
gdsc_metadata_plus_expression,TARGET,"AKT1, AKT2, AKT3",3247,1.3712514411443004
gdsc_metadata_plus_expression,TARGET,DOT1L,2789,1.17783192773374
gdsc_metadata_plus_expression,TARGET,"IGF1R, IR",2788,1.1774096143856818
gdsc_metadata_plus_expression,TARGET,BRAF,2775,1.171919540860928
gdsc_metadata_plus_expression,TARGET,ATR,2721,1.1491146200657965
gdsc_metadata_plus_expression,TARGET,PORCN,2669,1.127154325966781
gdsc_metadata_plus_expression,TARGET,"ERK1, ERK2",2603,1.0992816449949534
gdsc_metadata_plus_expression,TARGET,DNA alkylating agent,2592,1.0946361981663155
gdsc_metadata_plus_expression,TARGET,Microtubule stabiliser,2537,1.071408964023126
gdsc_metadata_plus_expression,TARGET,BRD4,2499,1.0553610567969223
gdsc_metadata_plus_expression,TARGET,Antimetabolite,2309,0.9751215206659037
gdsc_metadata_plus_expression,TARGET,HSP90,2255,0.9523165998707721
gdsc_metadata_plus_expression,TARGET,MCL1,2191,0.9252885455950606
gdsc_metadata_plus_expression,TARGET,Mutant RAS,2184,0.9223323521586547
gdsc_metadata_plus_expression,TARGET,"EGFR, ERBB2",1876,0.7922598409567931
gdsc_metadata_plus_expression,TARGET,"CDK4, CDK6",1871,0.7901482742165032
gdsc_metadata_plus_expression,TARGET,"FGFR1, FGFR2, FGFR3",1870,0.7897259608684452
gdsc_metadata_plus_expression,TARGET,IGF1R,1869,0.7893036475203872
gdsc_metadata_plus_expression,TARGET,PI3K (beta sparing),1860,0.7855028273878653
gdsc_metadata_plus_expression,TARGET,MDM2,1860,0.7855028273878653
gdsc_metadata_plus_expression,TARGET,PI3Kalpha,1853,0.7825466339514593
gdsc_metadata_plus_expression,TARGET,SYK,1734,0.7322913455325583
gdsc_metadata_plus_expression,TARGET,"BRD2, BRD3, BRD4",1732,0.7314467188364423
gdsc_metadata_plus_expression,TARGET,"MTORC1, MTORC2",1673,0.7065302313010207
gdsc_metadata_plus_expression,TARGET,Microtubule destabiliser,1666,0.7035740378646148
gdsc_metadata_plus_expression,TARGET,ESR,1650,0.6968170242956869
gdsc_metadata_plus_expression,TARGET,RNA polymerase,1630,0.6883707573345271
gdsc_metadata_plus_expression,TARGET,PPM1D,1625,0.6862591905942371
gdsc_metadata_plus_expression,TARGET,"BAZ2A, BAZ2B",1622,0.6849922505500632
gdsc_metadata_plus_expression,TARGET,EZH2,1604,0.6773906102850192
gdsc_metadata_plus_expression,TARGET,"JAK1, JAK2",1586,0.6697889700199754
gdsc_metadata_plus_expression,TARGET,Metabolism,1462,0.6174221148607844
gdsc_metadata_plus_expression,TARGET,anti-oxidant proteins,1456,0.6148882347724365
gdsc_metadata_plus_expression,TARGET,dsDNA break induction,1443,0.6093981612476825
gdsc_metadata_plus_expression,TARGET,"ERK1,ERK2",1430,0.6039080877229286
gdsc_metadata_plus_expression,TARGET,"BRPF1, BRPF2, BRPF3",1430,0.6039080877229286
gdsc_metadata_plus_expression,TARGET,CDK9,1428,0.6030634610268126
gdsc_metadata_plus_expression,TARGET,"GSK3A, GSK3B",1127,0.475947143261357
gdsc_metadata_plus_expression,TARGET,"Proteasome, CAPN1",941,0.3973968605225705
gdsc_metadata_plus_expression,TARGET,Broad spectrum kinase inhibitor,940,0.3969745471745126
gdsc_metadata_plus_expression,TARGET,"AKT1, AKT2",940,0.3969745471745126
gdsc_metadata_plus_expression,TARGET,Antimetabolite (DNA & RNA),940,0.3969745471745126
gdsc_metadata_plus_expression,TARGET,PI3K (class 1),939,0.39655223382645455
gdsc_metadata_plus_expression,TARGET,"BCL2, BCL-XL, BCL-W",939,0.39655223382645455
gdsc_metadata_plus_expression,TARGET,"WEE1, PLK1",939,0.39655223382645455
gdsc_metadata_plus_expression,TARGET,"EGFR, ERBB2, ERBB3",938,0.39612992047839657
gdsc_metadata_plus_expression,TARGET,"MET, ALK, ROS1",938,0.39612992047839657
gdsc_metadata_plus_expression,TARGET,TP53,938,0.39612992047839657
gdsc_metadata_plus_expression,TARGET,BCL-XL,934,0.3944406670861646
gdsc_metadata_plus_expression,TARGET,"ABL, SRC, Ephrins, PDGFR, KIT",934,0.3944406670861646
gdsc_metadata_plus_expression,TARGET,"CHEK1, CHEK2",933,0.39401835373810656
gdsc_metadata_plus_expression,TARGET,"PDGFR, KIT, VEGFR",933,0.39401835373810656
gdsc_metadata_plus_expression,TARGET,Pyrimidine antimetabolite,933,0.39401835373810656
gdsc_metadata_plus_expression,TARGET,"HDAC inhibitor Class I, IIa, IIb, IV",931,0.3931737270419906
gdsc_metadata_plus_expression,TARGET,"AKT1, AKT2, AKT3, ROCK2",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"PI3Kalpha, PI3Kbeta",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,IDH1 (R132H),930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,Anthracycline,930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"AKT1, AKT, AKT3",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"ESR1, ESR2",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"PI3K (class 1), MTORC1, MTORC2",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,LRRK2,930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,BRD9,930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,Telomerase,930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,BCL2,930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"USP7, USP47",930,0.3927514136939326
gdsc_metadata_plus_expression,TARGET,"PDGFR, KIT, VEGFR, RAF",930,0.3927514136939326
