Value,Count,Percent
pralatrexate,549,0.15430710768331346
pevonedistat,548,0.15402603827041125
mozavaptan,547,0.15374496885750905
saracatinib,544,0.15290176061880242
navitoclax,544,0.15290176061880242
osimertinib,535,0.1503721359026825
dasatinib,522,0.14671823353495378
abemaciclib,511,0.14362646999302947
U-0126,504,0.14165898410271402
crizotinib,500,0.14053470645110516
NVP-BEZ235,497,0.13969149821239854
tozasertib,491,0.13800508173498527
BMS-690514,491,0.13800508173498527
cinacalcet,484,0.1360375958446698
2-methoxyestradiol,483,0.13575652643176758
OTS167,476,0.13378904054145213
ixazomib,475,0.13350797112854992
poziotinib,475,0.13350797112854992
CR8-(R),475,0.13350797112854992
PF-05212384,475,0.13350797112854992
OSI-027,474,0.13322690171564772
VE-822,473,0.13294583230274548
LY2801653,472,0.13266476288984327
TG-02,471,0.13238369347694107
nemorubicin,471,0.13238369347694107
SB-2343,471,0.13238369347694107
SB-939,470,0.13210262406403886
CUDC-907,470,0.13210262406403886
brefeldin-a,470,0.13210262406403886
rubitecan,470,0.13210262406403886
YM-155,470,0.13210262406403886
WP1066,470,0.13210262406403886
bisindolylmaleimide-ix,469,0.13182155465113665
SNX-2112,469,0.13182155465113665
bruceantin,469,0.13182155465113665
LY3023414,469,0.13182155465113665
genz-644282,469,0.13182155465113665
AZD7762,469,0.13182155465113665
delanzomib,469,0.13182155465113665
KPT-185,468,0.13154048523823444
digitoxigenin,468,0.13154048523823444
beta-lapachone,468,0.13154048523823444
WP1130,468,0.13154048523823444
podophyllotoxin,468,0.13154048523823444
PP-121,468,0.13154048523823444
LDN-212854,468,0.13154048523823444
PCI-24781,468,0.13154048523823444
torin-1,467,0.1312594158253322
PKI-179,467,0.1312594158253322
ER-27319,467,0.1312594158253322
dacinostat,467,0.1312594158253322
crenolanib,467,0.1312594158253322
echinomycin,467,0.1312594158253322
anisomycin,466,0.13097834641243
Ro-106-9920,466,0.13097834641243
M-344,466,0.13097834641243
plinabulin,465,0.1306972769995278
PU-H71,465,0.1306972769995278
penfluridol,465,0.1306972769995278
PIK-75,465,0.1306972769995278
thioguanine,465,0.1306972769995278
pyrithione-zinc,465,0.1306972769995278
TAK-901,464,0.1304162075866256
azalomycin-b,464,0.1304162075866256
doxorubicin,464,0.1304162075866256
CID-5458317,464,0.1304162075866256
batimastat,464,0.1304162075866256
epothilone-a,463,0.13013513817372338
PI3K-IN-2,463,0.13013513817372338
romidepsin,463,0.13013513817372338
ONX-0914,463,0.13013513817372338
cephalomannine,463,0.13013513817372338
emetine,463,0.13013513817372338
CD-437,463,0.13013513817372338
BMS-754807,463,0.13013513817372338
10-hydroxycamptothecin,462,0.12985406876082117
MG-132,462,0.12985406876082117
