Value,Count,Percent
"bone resorption inhibitor, osteoclast inhibitor",47,0.013210262406403885
"apoptosis stimulant, retinoid receptor agonist",47,0.013210262406403885
MAP kinase activator,46,0.012929192993501676
electron acceptor,44,0.012367054167697254
hypoxia inducible factor prolyl hydroxylase inhibitor,44,0.012367054167697254
monoacylglucerol lipase inhibitor,42,0.011804915341892834
NFkB pathway modulator,42,0.011804915341892834
"cytochrome P450 inhibitor, imidazoline receptor ligand",40,0.011242776516088413
"glucocorticoid receptor agonist, immunosuppressant",38,0.010680637690283993
progesterone receptor antagonist,37,0.010399568277381782
CCK receptor antagonist,37,0.010399568277381782
guanylate cyclase stimulant,36,0.010118498864479571
vitamin K antagonist,35,0.009837429451577362
dopamine receptor agonist,33,0.00927529062577294
adenylyl cyclase activator,32,0.00899422121287073
cholinesterase reactivator,32,0.00899422121287073
calcium channel modulator,32,0.00899422121287073
hydantoin antiepileptic,32,0.00899422121287073
"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",29,0.0081510129741641
cytidine deaminase inhibitor,28,0.007869943561261888
"AKT inhibitor, mTOR inhibitor",27,0.0075888741483596785
enkephalinase inhibitor,27,0.0075888741483596785
glutathione transferase inhibitor,26,0.007307804735457469
bacterial DNA inhibitor,26,0.007307804735457469
carnitine palmitoyltransferase inhibitor,26,0.007307804735457469
growth factor receptor inhibitor,25,0.007026735322555258
beta-secretase inhibitor,24,0.006745665909653049
purinergic receptor antagonist,24,0.006745665909653049
"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist",23,0.006464596496750838
leukotriene receptor antagonist,22,0.006183527083848627
"acetylcholine receptor agonist, benzodiazepine receptor agonist",21,0.005902457670946417
aryl hydrocarbon receptor antagonist,20,0.005621388258044206
pulmonary surfactant,20,0.005621388258044206
"angiogenesis inhibitor, tumor necrosis factor production inhibitor",20,0.005621388258044206
Hec1 inhibitor,19,0.0053403188451419965
Ras GTPase inhibitor,19,0.0053403188451419965
hepatocyte function enhancer,19,0.0053403188451419965
orexin receptor antagonist,18,0.005059249432239786
urokinase inhibitor,18,0.005059249432239786
"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor",17,0.004778180019337576
"TGF beta receptor inhibitor, p38 MAPK inhibitor",17,0.004778180019337576
penicillin binding protein inhibitor,17,0.004778180019337576
glucocorticoid receptor antagonist,17,0.004778180019337576
PKA activator,16,0.004497110606435365
"serotonin receptor agonist, serotonin receptor antagonist",15,0.004216041193533155
nematocide,15,0.004216041193533155
platelet aggregation inhibitor,14,0.003934971780630944
"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist",13,0.0036539023677287343
"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor",13,0.0036539023677287343
"metalloproteinase inhibitor, EGFR inhibitor",12,0.0033728329548265244
phosphorylase inhibitor,12,0.0033728329548265244
cathepsin inhibitor,11,0.0030917635419243136
"norepinephrine reputake inhibitor, tricyclic antidepressant",11,0.0030917635419243136
"HIV integrase inhibitor, lipoxygenase inhibitor, nitric oxide production inhibitor, tumor necrosis factor production inhibitor",10,0.002810694129022103
cysteine peptidase inhibitor,10,0.002810694129022103
"adrenergic receptor antagonist, prolactin inhibitor",9,0.002529624716119893
hydroxyphenylpyruvate dioxygenase inhibitor,9,0.002529624716119893
gamma secretase inhibitor,9,0.002529624716119893
androgen biosynthesis inhibitor,7,0.001967485890315472
thiazide diuretic,7,0.001967485890315472
"nitric oxide donor, potassium channel activator",7,0.001967485890315472
"DNA synthesis inhibitor, thymidylate synthase inhibitor",6,0.0016864164774132622
antineoplastic agent,6,0.0016864164774132622
LXR agonist,6,0.0016864164774132622
radical formation stimulant,6,0.0016864164774132622
tyrosinase inhibitor,6,0.0016864164774132622
muscle relaxant,5,0.0014053470645110516
"glutamate inhibitor, macrophage migration inhibiting factor inhibitor",5,0.0014053470645110516
insulin secretagogue,4,0.0011242776516088412
dopamine-norepinephrine reuptake inhibitor,3,0.0008432082387066311
